time,open,high,low,close,volume
1689172200,273.860107421875,274.659912109375,272.29998779296875,273.4849853515625,15806637
1689175800,273.5,273.6700134277344,271.4599914550781,272.8349914550781,13229133
1689179400,272.8349914550781,273.6600036621094,272.15008544921875,273.3999938964844,7656667
1689183000,273.4100036621094,274.44000244140625,273.07000732421875,274.2300109863281,7734971
1689186600,274.2398986816406,274.2699890136719,272.25,272.70001220703125,8868061
1689190200,272.7200012207031,272.9800109863281,271.8052062988281,272.0,6526162
1689255000,274.5899963378906,274.9700012207031,270.9100036621094,271.0799865722656,25098019
1689258600,271.1000061035156,272.889892578125,270.6000061035156,271.6099853515625,14663326
1689262200,271.614990234375,273.6799011230469,271.0299987792969,273.57501220703125,11260432
1689265800,273.55999755859375,274.95001220703125,272.75,274.7850036621094,12234314
1689269400,274.7850036621094,276.32000732421875,274.6199951171875,276.19000244140625,14315318
1689273000,276.2073059082031,279.1700134277344,275.94000244140625,278.4230041503906,17973715
1689276600,278.4200134277344,279.45001220703125,277.55999755859375,277.9700012207031,10447436
1689341400,277.010009765625,280.5400085449219,276.30999755859375,279.43499755859375,27782689
1689345000,279.43499755859375,279.95001220703125,276.5,279.364990234375,16160615
1689348600,279.3599853515625,283.69000244140625,279.2300109863281,283.32000732421875,19347717
1689352200,283.3263854980469,285.29998779296875,281.2799987792969,283.5899963378906,20337769
1689355800,283.6000061035156,283.9700012207031,280.55999755859375,280.6390075683594,10875958
1689359400,280.6499938964844,280.95001220703125,278.7799987792969,279.95721435546875,13584471
1689363000,279.9800109863281,281.4800109863281,279.760009765625,281.3900146484375,7311675
1689600600,286.625,292.2300109863281,286.0400085449219,287.02520751953125,41360733
1689604200,287.0299987792969,288.17999267578125,283.57000732421875,286.6272888183594,23790389
1689607800,286.6199951171875,288.8999938964844,286.05999755859375,286.67529296875,14929993
1689611400,286.69000244140625,287.70001220703125,285.3599853515625,286.4649963378906,11655730
1689615000,286.45001220703125,289.0,286.29998779296875,288.80999755859375,11569780
1689618600,288.80999755859375,290.6300048828125,288.3500061035156,289.0700988769531,14446592
1689622200,289.05999755859375,290.5,288.6499938964844,290.3500061035156,8741439
1689687000,290.1499938964844,290.5199890136719,286.26019287109375,286.5950012207031,31719624
1689690600,286.5899963378906,289.4800109863281,286.010009765625,288.8800048828125,15799604
1689694200,288.90509033203125,288.9800109863281,287.5,288.4599914550781,10907592
1689697800,288.45001220703125,291.3999938964844,288.3500061035156,290.6600036621094,13049077
1689701400,290.67999267578125,292.260009765625,290.3299865722656,291.8999938964844,10255032
1689705000,291.8949890136719,293.7699890136719,291.5929870605469,292.79998779296875,13878426
1689708600,292.79998779296875,295.260009765625,292.75,293.3699951171875,12363523
1689773400,296.0400085449219,297.4800109863281,294.2300109863281,296.79998779296875,29993839
1689777000,296.79998779296875,299.0,296.760009765625,298.1000061035156,19988208
1689780600,298.1000061035156,299.2900085449219,294.45001220703125,294.9800109863281,19382397
1689784200,294.9599914550781,295.1300048828125,292.5,294.59600830078125,16497970
1689787800,294.5899963378906,294.7200012207031,291.3500061035156,292.2301025390625,12876649
1689791400,292.260009765625,293.8500061035156,289.5201110839844,293.7098083496094,17663420
1689795000,293.7283935546875,294.0,291.0199890136719,291.1199951171875,9774073
1689859800,277.5,280.92999267578125,272.010009765625,272.69000244140625,47693612
1689863400,272.69000244140625,272.7149963378906,269.4599914550781,270.8599853515625,26749279
1689867000,270.864990234375,274.05999755859375,270.010009765625,270.0199890136719,17675492
1689870600,270.0111083984375,270.70001220703125,264.2099914550781,266.130615234375,24700843
1689874200,266.1199951171875,266.95001220703125,264.1199951171875,264.5409851074219,17382938
1689877800,264.57501220703125,265.57159423828125,261.20001220703125,262.4067077636719,19907769
1689881400,262.43499755859375,265.54998779296875,262.41009521484375,262.9200134277344,12975228
1689946200,268.0,268.0,256.6000061035156,256.6720886230469,42013564
1689949800,256.67999267578125,262.45001220703125,255.8000030517578,262.4399108886719,24319430
1689953400,262.44000244140625,262.45001220703125,259.70001220703125,261.389404296875,15832085
1689957000,261.36968994140625,265.989990234375,261.281005859375,265.9501037597656,17264725
1689960600,265.9599914550781,267.4800109863281,262.5,263.1440124511719,17009056
1689964200,263.1499938964844,264.8800048828125,261.22198486328125,262.3399963378906,15312151
1689967800,262.3399963378906,262.3900146484375,259.3599853515625,259.95001220703125,12025413
1690205400,255.85000610351562,262.7200012207031,254.1199951171875,262.25,36953186
1690209000,262.2698974609375,265.1700134277344,259.510009765625,263.93548583984375,23391389
1690212600,263.9200134277344,267.5899963378906,263.29998779296875,266.82989501953125,19160933
1690216200,266.8699951171875,267.79998779296875,265.3999938964844,267.125,14600612
1690219800,267.1600036621094,269.8500061035156,266.82000732421875,268.2799987792969,15227535
1690223400,268.260009765625,269.5799865722656,267.45001220703125,267.6596984863281,13673222
1690227000,267.6415100097656,269.1600036621094,267.6400146484375,269.1077880859375,8826885
1690291800,272.3800048828125,272.8999938964844,267.70001220703125,268.3399963378906,34735635
1690295400,268.3699951171875,268.7298889160156,265.4100036621094,267.8399963378906,20864966
1690299000,267.8699951171875,269.3800048828125,266.8800048828125,268.1564025878906,13783191
1690302600,268.13848876953125,270.0379943847656,267.5,269.3949890136719,10907515
1690306200,269.3900146484375,270.239990234375,268.19000244140625,269.68548583984375,10119606
1690309800,269.69500732421875,269.9800109863281,267.05999755859375,267.4154052734375,10804433
1690313400,267.4200134277344,267.6499938964844,265.0,265.260009765625,8887557
1690378200,263.25,268.0400085449219,261.75,266.8500061035156,24770710
1690381800,266.8500061035156,267.8299865722656,263.5700988769531,263.8349914550781,15591731
1690385400,263.8349914550781,264.92999267578125,263.19000244140625,263.8999938964844,10204086
1690389000,263.8949890136719,264.6600036621094,262.7200012207031,264.3900146484375,9283273
1690392600,264.3900146484375,265.70001220703125,263.05999755859375,263.760009765625,10315712
1690396200,263.7900085449219,266.3865051269531,263.3500061035156,264.54998779296875,15675309
1690399800,264.57391357421875,265.2900085449219,263.40008544921875,264.4649963378906,7384301
1690464600,268.30999755859375,269.1300048828125,263.4200134277344,263.4667053222656,24925173
1690468200,263.4599914550781,266.20001220703125,263.3299865722656,266.0320129394531,13444253
1690471800,266.0400085449219,267.3299865722656,265.2799987792969,267.1700134277344,10289111
1690475400,267.17999267578125,267.4800109863281,262.5,262.94500732421875,12307639
1690479000,262.90008544921875,263.2493896484375,259.5,259.6199035644531,13423121
1690482600,259.5799865722656,260.3598937988281,256.0299987792969,257.1549987792969,17132418
1690486200,257.1700134277344,257.5899963378906,255.3000030517578,255.72999572753906,8833245
1690551000,259.8599853515625,264.0,258.231201171875,262.214111328125,27839859
1690554600,262.2049865722656,265.0,260.55010986328125,264.3349914550781,17578510
1690558200,264.3349914550781,266.8800048828125,264.29998779296875,266.6830139160156,15851440
1690561800,266.6700134277344,267.04998779296875,265.2300109863281,265.7806091308594,11663770
1690565400,265.7799987792969,266.2300109863281,263.8999938964844,266.19000244140625,11645895
1690569000,266.19500732421875,267.25,265.1401062011719,265.3700866699219,12029039
1690572600,265.3800048828125,266.7099914550781,265.2699890136719,266.5400085449219,8068744
1690810200,267.4800109863281,269.0799865722656,263.7799987792969,266.1900939941406,25882557
1690813800,266.2250061035156,267.2398986816406,264.6000061035156,266.0862121582031,12747351
1690817400,266.0880126953125,268.63079833984375,265.2099914550781,268.19989013671875,12812456
1690821000,268.19000244140625,268.69000244140625,266.4800109863281,266.5899963378906,9996460
1690824600,266.5799865722656,268.3299865722656,266.55999755859375,267.5799865722656,7603474
1690828200,267.6000061035156,268.04998779296875,266.42999267578125,266.9200134277344,7358159
1690831800,266.9200134277344,267.55999755859375,265.82000732421875,267.489990234375,5738841
1690896600,266.260009765625,266.4700012207031,261.64801025390625,262.4700927734375,24594251
1690900200,262.5199890136719,264.1000061035156,262.2200012207031,263.6050109863281,14648845
1690903800,263.6138000488281,263.9071960449219,260.5,260.7049865722656,11902885
1690907400,260.7049865722656,262.1499938964844,260.25,261.19000244140625,9302125
1690911000,261.1499938964844,261.9200134277344,260.29998779296875,261.45001220703125,7509493
1690914600,261.4599914550781,262.17999267578125,260.7200012207031,261.01251220703125,7163225
1690918200,261.0199890136719,261.7200012207031,260.3599853515625,261.081787109375,5280558
1690983000,255.57000732421875,259.5199890136719,254.0301055908203,255.92539978027344,29868964
1690986600,255.95620727539062,257.5799865722656,253.3300018310547,254.28500366210938,17376667
1690990200,254.2863006591797,255.27999877929688,250.49000549316406,251.41000366210938,16422148
1690993800,251.38999938964844,254.52999877929688,251.36000061035156,253.85499572753906,10462467
1690997400,253.85499572753906,255.3699951171875,252.94000244140625,255.17990112304688,9369334
1691001000,255.16000366210938,255.47999572753906,253.02000427246094,253.2198944091797,9341974
1691004600,253.2100067138672,254.64990234375,253.0800018310547,254.16000366210938,5987441
1691069400,253.0,257.5,252.58999633789062,253.24000549316406,27350136
1691073000,253.22579956054688,257.20001220703125,253.1199951171875,256.3200988769531,17829987
1691076600,256.3500061035156,257.1000061035156,255.44000244140625,255.83990478515625,10981248
1691080200,255.85000610351562,258.5899963378906,255.52000427246094,257.7001953125,9961730
1691083800,257.70001220703125,258.75,257.0199890136719,258.44000244140625,9071032
1691087400,258.4649963378906,260.489990234375,258.29998779296875,259.59991455078125,13448276
1691091000,259.5987854003906,260.1098937988281,258.7200012207031,259.29998779296875,6340299
1691155800,261.42999267578125,264.7699890136719,257.29998779296875,257.9949951171875,28416536
1691159400,257.9613952636719,259.79998779296875,256.5,259.05999755859375,14988321
1691163000,259.05999755859375,260.44000244140625,258.1000061035156,259.80999755859375,11174841
1691166600,259.8500061035156,261.0400085449219,259.2099914550781,259.55999755859375,9461472
1691170200,259.57989501953125,259.8999938964844,255.39999389648438,255.6649932861328,11613168
1691173800,255.6699981689453,256.04998779296875,253.63999938964844,254.24000549316406,13793550
1691177400,254.26040649414062,254.66990661621094,253.11000061035156,253.86000061035156,7627313
1691415000,251.4499969482422,253.65109252929688,245.0,248.173095703125,34264352
1691418600,248.1300048828125,249.1999969482422,243.8800048828125,244.0041046142578,20107900
1691422200,243.97999572753906,247.05999755859375,242.75999450683594,246.94500732421875,14586959
1691425800,246.94529724121094,247.03799438476562,245.33999633789062,246.72000122070312,9692880
1691429400,246.72999572753906,249.5,246.3000030517578,248.72999572753906,10837641
1691433000,248.73989868164062,250.53990173339844,248.50999450683594,249.64920043945312,11356526
1691436600,249.625,251.5800018310547,249.30999755859375,251.41000366210938,7579167
1691501400,248.5,250.39999389648438,245.00999450683594,250.11990356445312,29109305
1691505000,250.1199951171875,250.9199981689453,247.44000244140625,248.0,18182904
1691508600,248.02000427246094,248.58999633789062,246.3000030517578,247.88499450683594,11790960
1691512200,247.875,249.63999938964844,247.13009643554688,249.1699981689453,9867750
1691515800,249.14999389648438,250.28990173339844,248.35000610351562,249.70010375976562,9586834
1691519400,249.71009826660156,250.4600067138672,248.91000366210938,249.5,9717895
1691523000,249.49000549316406,250.32000732421875,248.62869262695312,249.6199951171875,6545063
1691587800,249.55999755859375,250.47869873046875,245.7803955078125,246.7100067138672,24050973
1691591400,246.7100067138672,247.3000030517578,242.1999969482422,243.41929626464844,19573325
1691595000,243.41000366210938,245.2899932861328,243.0,243.97000122070312,13726711
1691598600,243.92999267578125,245.64999389648438,243.05999755859375,245.1699981689453,10371991
1691602200,245.17010498046875,246.4600067138672,244.66000366210938,246.05999755859375,9017802
1691605800,246.06500244140625,246.63999938964844,243.92059326171875,244.72500610351562,10007670
1691609400,244.75149536132812,244.9084014892578,241.89999389648438,242.19009399414062,10934510
1691674200,245.39999389648438,251.5800018310547,244.52999877929688,250.97329711914062,31833967
1691677800,250.9600067138672,251.8000030517578,246.08999633789062,246.6300048828125,21405948
1691681400,246.6300048828125,247.2100067138672,243.8000030517578,244.59010314941406,16741662
1691685000,244.6147003173828,246.41000366210938,244.10000610351562,244.82000732421875,10508598
1691688600,244.8000030517578,245.97999572753906,243.0,245.47999572753906,11482935
1691692200,245.47500610351562,246.19000244140625,244.02999877929688,245.02000427246094,9924244
1691695800,245.0,245.89999389648438,244.39999389648438,245.3699951171875,5850080
1691760600,241.77000427246094,242.6699981689453,238.02000427246094,240.94000244140625,30979374
1691764200,240.97999572753906,242.63999938964844,239.8000030517578,240.69000244140625,16245457
1691767800,240.67999267578125,242.39999389648438,239.32000732421875,242.37550354003906,11828891
1691771400,242.35499572753906,243.1999053955078,240.8000030517578,242.38999938964844,10883223
1691775000,242.35000610351562,243.07000732421875,241.39999389648438,242.66000366210938,8810723
1691778600,242.64999389648438,243.7899932861328,242.35000610351562,242.9600067138672,11801571
1691782200,242.9600067138672,243.07000732421875,241.97999572753906,242.64999389648438,7084501
1692019800,235.6999969482422,238.9600067138672,233.75,238.01010131835938,32605640
1692023400,238.02000427246094,240.66000366210938,237.50999450683594,238.99000549316406,16140772
1692027000,238.99000549316406,239.2100067138672,236.7100067138672,238.26910400390625,13609001
1692030600,238.2700958251953,239.61700439453125,238.0,238.7698974609375,11440203
1692034200,238.75999450683594,239.02000427246094,237.36000061035156,238.34840393066406,8435277
1692037800,238.36000061035156,239.05999755859375,237.66000366210938,238.4250030517578,8527449
1692041400,238.4199981689453,239.83999633789062,238.22999572753906,239.75999450683594,5923609
1692106200,238.72999572753906,240.5,235.1300048828125,235.35989379882812,26716080
1692109800,235.36000061035156,236.38999938964844,234.27000427246094,235.35079956054688,15361364
1692113400,235.35000610351562,236.13999938964844,234.50999450683594,235.25,9619012
1692117000,235.25,235.6237030029297,233.1999969482422,233.92269897460938,10095261
1692120600,233.92149353027344,234.08999633789062,232.85060119628906,233.1300048828125,8552960
1692124200,233.13999938964844,234.39999389648438,232.61000061035156,232.74000549316406,8159310
1692127800,232.77000427246094,233.74000549316406,232.62010192871094,232.94500732421875,6770075
1692192600,228.02000427246094,233.97000122070312,227.4499969482422,231.17999267578125,32272024
1692196200,231.14500427246094,232.58990478515625,228.39999389648438,228.77999877929688,18140560
1692199800,228.7899932861328,229.27999877929688,226.6699981689453,226.9282989501953,16401589
1692203400,226.93910217285156,228.8300018310547,226.8699951171875,228.55999755859375,10220284
1692207000,228.54429626464844,229.35000610351562,226.9499969482422,228.96009826660156,11395897
1692210600,228.97000122070312,229.47000122070312,226.25,227.02999877929688,11527970
1692214200,227.05999755859375,227.6199951171875,225.3800048828125,225.55999755859375,8891243
1692279000,226.05999755859375,226.74000549316406,221.5312042236328,224.41380310058594,33755865
1692282600,224.38499450683594,225.67999267578125,223.05999755859375,223.38999938964844,20758545
1692286200,223.4199981689453,225.17999267578125,222.8000030517578,224.86500549316406,13206836
1692289800,224.889892578125,225.52999877929688,223.5,223.88999938964844,11373009
1692293400,223.88999938964844,223.92660522460938,221.91000366210938,222.12989807128906,10838609
1692297000,222.11500549316406,222.139892578125,219.38009643554688,220.139892578125,16354051
1692300600,220.14089965820312,220.22999572753906,218.8300018310547,219.19000244140625,10304209
1692365400,214.1199951171875,217.5800018310547,213.5,215.7100067138672,39347553
1692369000,215.74000549316406,216.63929748535156,212.75999450683594,212.97369384765625,24345007
1692372600,212.9958953857422,216.89999389648438,212.36000061035156,214.61000061035156,20741901
1692376200,214.64019775390625,216.64999389648438,214.25,215.22999572753906,15805761
1692379800,215.2230987548828,215.8000030517578,214.25,215.06629943847656,11903509
1692383400,215.00999450683594,216.32000732421875,214.1699981689453,214.92999267578125,11957676
1692387000,214.94000244140625,216.30999755859375,214.6699981689453,215.42999267578125,8161649
1692624600,221.5511932373047,229.94000244140625,220.5800018310547,226.92489624023438,43582533
1692628200,226.97999572753906,227.41000366210938,224.75999450683594,225.05999755859375,22174901
1692631800,225.05999755859375,227.4499969482422,224.5500030517578,227.22000122070312,13712586
1692635400,227.1999969482422,228.6199951171875,226.94369506835938,228.14999389648438,12047272
1692639000,228.13290405273438,230.4499969482422,228.07000732421875,230.02999877929688,13807744
1692642600,230.05880737304688,231.05999755859375,229.5800018310547,230.15350341796875,12618648
1692646200,230.14999389648438,232.13429260253906,229.44000244140625,231.27999877929688,9865529
1692711000,240.25,240.82000732421875,234.6999969482422,235.2200927734375,43590032
1692714600,235.25,236.5500030517578,233.0319061279297,233.0800018310547,19979070
1692718200,233.08639526367188,234.1199951171875,229.5500030517578,231.67999267578125,17620000
1692721800,231.67990112304688,234.18499755859375,231.44000244140625,232.28500366210938,15281288
1692725400,232.3000030517578,233.77000427246094,230.79010009765625,233.39149475097656,12867738
1692729000,233.41000366210938,234.19000244140625,232.10000610351562,232.5998992919922,12311734
1692732600,232.5800018310547,233.47999572753906,231.82000732421875,233.19000244140625,7030695
1692797400,229.33999633789062,234.70989990234375,229.2899932861328,234.02999877929688,30533205
1692801000,234.01499938964844,235.58999633789062,233.1999969482422,235.3300018310547,16436082
1692804600,235.35899353027344,237.13999938964844,234.88999938964844,236.5050048828125,13572772
1692808200,236.57000732421875,236.8800048828125,235.25999450683594,236.6761016845703,9136107
1692811800,236.67999267578125,238.97999572753906,236.66659545898438,237.8699951171875,11390277
1692815400,237.85499572753906,238.27000427246094,237.05999755859375,237.86000061035156,8509321
1692819000,237.85000610351562,238.25,236.50999450683594,236.84249877929688,5848928
1692883800,238.4127960205078,238.58999633789062,229.24000549316406,229.29269409179688,30261862
1692887400,229.27499389648438,231.64999389648438,228.1800994873047,231.07989501953125,18530562
1692891000,231.05999755859375,233.1300048828125,229.6999969482422,232.7299041748047,13004291
1692894600,232.72999572753906,234.44000244140625,231.82000732421875,232.1199951171875,10529155
1692898200,232.1300048828125,233.77999877929688,231.92999267578125,232.52999877929688,8815959
1692901800,232.52000427246094,232.9799041748047,230.6199951171875,230.88040161132812,9157610
1692905400,230.91000366210938,231.22999572753906,229.86000061035156,230.00999450683594,6402116
1692970200,231.30999755859375,237.75999450683594,230.92999267578125,233.61129760742188,31928323
1692973800,233.63999938964844,234.9199981689453,230.41000366210938,234.36000061035156,18945705
1692977400,234.360595703125,235.25,232.5500030517578,234.86000061035156,12342061
1692981000,234.83999633789062,236.11990356445312,234.14999389648438,234.91000366210938,9700209
1692984600,234.92999267578125,238.49000549316406,234.28070068359375,238.4333953857422,10371728
1692988200,238.4600067138672,238.89999389648438,237.27000427246094,238.52850341796875,12465362
1692991800,238.52999877929688,239.0,237.57000732421875,238.5800018310547,7686760
1693229400,243.92999267578125,244.3800048828125,237.1999969482422,240.25,33986594
1693233000,240.24009704589844,240.8699951171875,237.80999755859375,239.4600067138672,16700354
1693236600,239.46499633789062,239.86000061035156,235.52000427246094,236.1649932861328,16162243
1693240200,236.1833953857422,239.14999389648438,235.35000610351562,239.05999755859375,11933765
1693243800,239.0800018310547,239.1199951171875,236.02999877929688,237.14999389648438,9736432
1693247400,237.13189697265625,238.5,236.5500030517578,237.61500549316406,8798929
1693251000,237.58999633789062,239.67999267578125,237.47000122070312,238.88999938964844,6875789
1693315800,238.375,249.66000366210938,237.77000427246094,249.2200927734375,38176761
1693319400,249.24000549316406,251.88999938964844,248.58999633789062,251.4499969482422,26034317
1693323000,251.47500610351562,254.6488037109375,250.91000366210938,253.8300018310547,17464291
1693326600,253.8699951171875,254.8699951171875,252.65499877929688,253.2904052734375,12603046
1693330200,253.3000030517578,255.36990356445312,253.10000610351562,254.97520446777344,12262129
1693333800,254.96749877929688,257.0400085449219,254.47999572753906,256.6476135253906,13560119
1693337400,256.6400146484375,257.4800109863281,255.41000366210938,257.239990234375,9658288
1693402200,254.1999969482422,256.3800048828125,250.58999633789062,252.97059631347656,38724936
1693405800,252.9700927734375,255.88999938964844,252.97000122070312,255.41009521484375,17835679
1693409400,255.41009521484375,260.510009765625,255.25,260.0191955566406,18148239
1693413000,259.989990234375,260.1400146484375,257.74310302734375,257.9100036621094,11831843
1693416600,257.92999267578125,259.25,254.91000366210938,254.9149932861328,13713014
1693420200,254.91000366210938,257.6499938964844,254.2100067138672,255.94000244140625,12359526
1693423800,255.97000122070312,257.55999755859375,255.82000732421875,256.95001220703125,6886112
1693488600,255.97999572753906,259.6600036621094,255.0500030517578,258.19000244140625,31064241
1693492200,258.20001220703125,259.7900085449219,257.5006103515625,258.8399963378906,18747297
1693495800,258.82000732421875,259.9200134277344,257.0,257.20001220703125,14351001
1693499400,257.2099914550781,258.1648864746094,255.64999389648438,257.7349853515625,11943014
1693503000,257.7500915527344,259.1300048828125,256.79998779296875,258.82501220703125,8599500
1693506600,258.8349914550781,259.4800109863281,258.0202941894531,258.9100036621094,8572877
1693510200,258.9700012207031,261.17999267578125,257.8900146484375,258.027099609375,9019177
1693575000,257.260009765625,259.07940673828125,251.0500946044922,252.57000732421875,35063467
1693578600,252.5500030517578,252.5511016845703,246.97000122070312,248.056396484375,23937651
1693582200,248.08999633789062,248.51499938964844,245.4600067138672,246.77000427246094,16126759
1693585800,246.76370239257812,247.99000549316406,246.36000061035156,246.62379455566406,11353569
1693589400,246.62069702148438,247.07000732421875,242.50999450683594,242.91000366210938,16014620
1693593000,242.9199981689453,244.3000030517578,242.00999450683594,244.0865020751953,15204391
1693596600,244.08999633789062,245.47999572753906,243.89999389648438,244.99000549316406,9946706
1693920600,245.0,253.72000122070312,244.86000061035156,252.14999389648438,42978033
1693924200,252.14930725097656,253.99000549316406,251.0800018310547,252.2899932861328,19399372
1693927800,252.27490234375,255.80999755859375,252.0919952392578,255.514404296875,15227832
1693931400,255.5500030517578,256.8999938964844,255.13999938964844,255.36000061035156,14724897
1693935000,255.35000610351562,257.5,255.10000610351562,257.32159423828125,12871130
1693938600,257.3299865722656,258.0,256.5799865722656,257.2749938964844,12179750
1693942200,257.2900085449219,257.80499267578125,255.9499969482422,256.4800109863281,8191241
1694007000,254.18760681152344,254.82989501953125,245.38999938964844,245.64999389648438,39651964
1694010600,245.66000366210938,247.60000610351562,245.05999755859375,247.18919372558594,17778505
1694014200,247.17999267578125,249.7041015625,247.1300048828125,249.36000061035156,12956554
1694017800,249.36000061035156,251.0800018310547,247.41000366210938,250.57269287109375,13957489
1694021400,250.57000732421875,251.98989868164062,250.14999389648438,251.4748992919922,12365670
1694025000,251.5,252.44000244140625,250.9600067138672,251.65890502929688,11030109
1694028600,251.64999389648438,252.24000549316406,251.23159790039062,251.99000549316406,6494587
1694093400,244.0,248.6999969482422,243.26499938964844,245.25929260253906,35897863
1694097000,245.26499938964844,246.94000244140625,243.50999450683594,246.07989501953125,17260405
1694100600,246.05870056152344,250.38999938964844,246.02000427246094,249.7100067138672,14452877
1694104200,249.7100067138672,251.1999969482422,248.91000366210938,250.82000732421875,12279241
